advertisement,city,community,distance,houseInfo,link,price,time,title
0,,余杭未来科技城奥克斯时代未来之城,,--130.11㎡南4室2厅2卫,,,,整租·奥克斯时代未来之城 4室2厅 南
0,,余杭闲林绿城桃源小镇,,--89.00㎡东南2室2厅1卫,,,,整租·绿城桃源小镇 2室2厅 东南
0,闲林,余杭闲林闲林山水紫薇苑,5.25,--76.00㎡南北2室2厅1卫,/zufang/HZ2763036057334456320.html,2800,今天维护,整租·闲林山水紫薇苑 2室2厅 南/北
0,,余杭闲林赞成乐山红叶,,--89.00㎡东西3室2厅2卫,,,,整租·赞成乐山红叶 3室2厅 东/西
0,未来科技城,余杭未来科技城华夏之心,1.924,--89.16㎡南北3室2厅1卫,/zufang/HZ2791340184586174464.html,7600,今天维护,整租·华夏之心 3室2厅 南/北
0,,余杭未来科技城西溪泊岸,,--58.00㎡东南2室1厅1卫,,,,整租·西溪泊岸 2室1厅 东南
0,,余杭闲林竹海水韵,,--155.00㎡南5室1厅2卫,,,,整租·竹海水韵 5室1厅 南
0,闲林,余杭闲林润和西溪郡,5.86,--88.00㎡南2室2厅1卫,/zufang/HZ2823807622480928768.html,3800,今天维护,整租·润和西溪郡 2室2厅 南
0,,余杭未来科技城中南樾府,,--89.07㎡南3室2厅2卫,,,,整租·中南樾府 3室2厅 跃层 南
0,,余杭未来科技城荆余路189号,,--130.00㎡南3室2厅2卫,,,,整租·荆余路189号 3室2厅 南
0,,余杭未来科技城凤凰家园,,--98.86㎡南3室2厅1卫,,,,整租·凤凰家园 3室2厅 南
0,,余杭未来科技城新湖果岭,,--135.00㎡南西北4室2厅2卫,,,,整租·新湖果岭 4室2厅 南/西/北
0,,余杭未来科技城宝林西路,,--116.00㎡南3室2厅1卫,,,,整租·宝林西路 3室2厅 南
0,,余杭未来科技城欣龙华府公寓,,--89.00㎡南2室2厅1卫,,,,整租·欣龙华府公寓 2室2厅 南
0,,余杭未来科技城庭院深深,,--136.00㎡东3室2厅2卫,,,,整租·庭院深深 3室2厅 东
0,,余杭未来科技城新湖菲林山,,--125.00㎡南北4室2厅2卫,,,,合租·新湖菲林山 4居室 南/北卧
0,,余杭未来科技城新湖菲林山,,--125.55㎡南4室2厅2卫,,,,合租·新湖菲林山 4居室 南卧
0,,余杭未来科技城佳源未来府,,--90.00㎡南2室2厅1卫,,,,整租·佳源未来府 2室2厅 南
0,,余杭闲林绿城桃源小镇,,--136.50㎡东南西北4室2厅2卫,,,,整租·绿城桃源小镇 4室2厅 东南/西北
0,,余杭未来科技城盛奥西溪铭座,,--57.16㎡东南2室1厅1卫,,,,整租·盛奥西溪铭座 2室1厅 东/南
0,,余杭闲林竹海水韵春风里,,--89.00㎡南3室1厅1卫,,,,整租·竹海水韵春风里 3室1厅 南
0,,余杭闲林盛世嘉园,,--264.24㎡南5室2厅3卫,,,,整租·盛世嘉园 5室2厅 跃层 南
0,,余杭未来科技城华夏四季,,--89.00㎡南北3室2厅2卫,,,,整租·华夏四季 3室2厅 南/北
0,,余杭未来科技城方汇花苑,,--187.00㎡南北4室2厅2卫,,,,整租·方汇花苑 4室2厅 南/北
0,,余杭未来科技城恒合金座,,--53.90㎡南1室1厅1卫,,,,整租·恒合金座 1室1厅 南
0,,余杭闲林岸上蓝山,,--80.00㎡南3室1厅1卫,,,,整租·岸上蓝山 3室1厅 南
0,未来科技城,余杭未来科技城青枫墅园三期,3.227,--89.95㎡南北3室2厅1卫,/zufang/HZ2814542566073311232.html,4100,今天维护,整租·青枫墅园三期 3室2厅 南/北
0,,余杭未来科技城恒合金座,,--68.29㎡南2室2厅1卫,,,,整租·恒合金座 2室2厅 南
0,,余杭未来科技城西溪美岸,,--50.59㎡南2室1厅1卫,,,,整租·西溪美岸 2室1厅 南
0,,余杭未来科技城径铭家园,,--74.34㎡南2室1厅1卫,,,,整租·径铭家园 2室1厅 南
0,,余杭未来科技城西城时代家园,,--65.00㎡南1室1厅1卫,,,,整租·西城时代家园 1室1厅 南
0,,余杭未来科技城径都荷塘花苑,,--40.69㎡南2室1厅1卫,,,,整租·径都荷塘花苑 2室1厅 南
0,,余杭未来科技城富力十号一期,,--26.10㎡南1室0厅0卫,,,,合租·富力十号一期 1居室 南卧
0,,余杭未来科技城富力天贸广场,,--100.60㎡南2室2厅1卫,,,,整租·富力天贸广场 2室2厅 南
0,,余杭未来科技城西园凤都苑,,--115.44㎡东南南3室2厅2卫,,,,整租·西园凤都苑 3室2厅 东南/南
0,,余杭未来科技城阳光城未来悦MAX,,--106.28㎡东南南4室2厅2卫,,,,整租·阳光城未来悦MAX 4室2厅 东南/南
0,未来科技城,余杭未来科技城瑞城温莎郡,2.673,--238.94㎡东南南西南4室2厅4卫,/zufang/HZ2802889927606943744.html,9000,今天维护,整租·瑞城温莎郡 4室2厅 东南/南/西南
0,,余杭未来科技城富力西溪悦居,,--122.24㎡东南南3室2厅2卫,,,,整租·富力西溪悦居 3室2厅 东南/南
0,,余杭未来科技城富力十号一期,,--54.63㎡南1室1厅1卫,,,,整租·富力十号一期 1室1厅 南
0,,余杭未来科技城禹航路,,--87.74㎡东西3室1厅2卫,,,,整租·禹航路 3室1厅 东/西
0,,余杭未来科技城豪波西溪润景,,--51.68㎡西3室1厅1卫,,,,整租·豪波西溪润景 3室1厅 西
0,,余杭未来科技城远东紫宸花园,,--67.00㎡东南南1室2厅1卫,,,,整租·远东紫宸花园 1室2厅 东南/南
0,,余杭未来科技城富力天贸广场,,--77.00㎡南北2室2厅1卫,,,,整租·富力天贸广场 2室2厅 南/北
0,,余杭未来科技城金地西溪风华,,--136.25㎡南北2室1厅1卫,,,,整租·金地西溪风华 2室1厅 南/北
0,,余杭未来科技城中南樾府,,--109.00㎡南4室2厅2卫,,,,整租·中南樾府 4室2厅 复式 南
0,,余杭未来科技城西溪美岸,,--45.00㎡北1室1厅1卫,,,,整租·西溪美岸 1室1厅 北
0,,余杭未来科技城兴隆小区,,--119.00㎡南3室1厅1卫,,,,整租·兴隆小区 3室1厅 南
0,未来科技城,余杭未来科技城复地上城,3.072,--82.52㎡东南2室1厅1卫,/zufang/HZ2821586870038183936.html,3300,今天维护,整租·复地上城 2室1厅 东南
0,未来科技城,余杭未来科技城庭院深深,4.095,--89.00㎡东南2室2厅1卫,/zufang/HZ2826115954852249600.html,3300,今天维护,整租·庭院深深 2室2厅 东南
0,,余杭未来科技城西溪蓝海,,--89.00㎡南4室1厅1卫,,,,整租·西溪蓝海 4室1厅 南
0,,余杭未来科技城西溪蓝海,,--63.00㎡东南1室1厅1卫,,,,西溪蓝海 1室1厅 东南
0,未来科技城,余杭未来科技城西溪蓝海,2.159,--64.80㎡东2室1厅1卫,/zufang/HZ2812484492169068544.html,4000,1天前维护,西溪蓝海 2室1厅 东
0,,余杭未来科技城西溪蓝海,,--63.00㎡东1室1厅1卫,,,,西溪蓝海 1室1厅 东
0,,余杭未来科技城西溪蓝海,,--66.44㎡西南1室1厅1卫,,,,整租·西溪蓝海 1室1厅 西南
0,未来科技城,滨江浦沿超级星期天,17.949,--38.00㎡南1室0厅1卫,/zufang/HZ2798606234029670400.html,2600,3天前维护,整租·超级星期天 1室0厅 南
0,未来科技城,西湖之江和昌云潮,16.607,--40.00㎡南1室1厅1卫,/zufang/HZ2631687397225529344.html,2300,28天前维护,整租·和昌云潮 1室1厅 南
0,,上城城东新城明月嘉苑,,--18.00㎡南2室1厅1卫,,,,合租·明月嘉苑 2居室 南卧
0,未来科技城,西湖西溪龙湖西溪天街,10.526,--39.62㎡东1室1厅1卫,/zufang/HZ2787732698418905088.html,3200,今天维护,整租·龙湖西溪天街 1室1厅 东
0,未来科技城,滨江长河德信时代之心,23.081,--40.88㎡东1室1厅1卫,/zufang/HZ2685006541094404096.html,3350,1个月前维护,整租·德信时代之心 1室1厅 东
0,未来科技城,上城潮鸣环城东路16号,1105.181,--36.00㎡南北1室1厅1卫,/zufang/HZ2798527746513305600.html,3799,5天前维护,整租·环城东路16号 1室1厅 LOFT 南/北
0,未来科技城,钱塘区大学城北金地都会钱塘东区,49.076,--100.00㎡南2室1厅1卫,/zufang/HZ2813647608420245504.html,3699,今天维护,整租·金地都会钱塘东区 2室1厅 南
advertisement,city,community,distance,houseInfo,link,price,time,title
0,闲林,,,,/zufang/HZ2815936458727636992.html,,,整租·绿城桃源小镇 3室2厅 南
1,闲林,,,,/apartment/17959.html,,,独栋·柚米国际社区 杭州西溪湿地店 舒适特惠一居 1室1厅
0,闲林,,,,/zufang/HZ2778311421190995968.html,,,整租·闲林山水紫薇苑 3室2厅 南
1,闲林,,,,/apartment/17959.html,,,独栋·柚米国际社区 杭州西溪湿地店 特价小户型 1室1厅
0,闲林,,,,/zufang/HZ2780242141790601216.html,,,整租·融创金成西溪海 3室1厅 南
0,闲林,,,,/zufang/HZ2739862061294567424.html,,,合租·闲林山水海棠苑 6居室 跃层 南卧
0,闲林,,,,/zufang/HZ2815054221358415872.html,,,整租·南湖大厦 1室1厅 南
1,未来科技城,,,,/zufang/weilaikejicheng/ab200306003080,,,
0,闲林,,,,/zufang/HZ2769363141186813952.html,,,整租·海伦堡棠锦 3室2厅 南
0,闲林,,,,/zufang/HZ2769525147286650880.html,,,整租·竹海水韵 3室2厅 南
0,闲林,,,,/zufang/HZ2770277241358663680.html,,,整租·岸上蓝山 3室2厅 南
0,闲林,,,,/zufang/HZ2769431875041894400.html,,,整租·融创金成江南府 4室2厅 东/南/北
0,闲林,,,,/zufang/HZ2739885813470076928.html,,,合租·岸上蓝山 4居室 南卧
0,闲林,,,,/zufang/HZ2805880934895984640.html,,,整租·闲林山水紫薇苑 3室2厅 南/北
0,闲林,,,,/zufang/HZ2739855348939890688.html,,,合租·闲林山水紫薇苑 4居室 南卧
0,未来科技城,,,,/zufang/HZ2691168097612087296.html,,,整租·中南樾府 3室2厅 南
1,未来科技城,,,,/apartment/1581.html,,,独栋· 海港城社区店 丨咫尺阿里丨朝南跃层 1室1厅
0,未来科技城,,,,/zufang/HZ2700667481730850816.html,,,整租·山西园路 2室2厅 南
1,未来科技城,,,,/apartment/26260.html,,,独栋·方隅公寓 杭州方隅公寓 全球阿里旁一室户型 开间
0,未来科技城,,,,/zufang/HZ2610118831196618752.html,,,整租·万科溪望 3室2厅 南
1,未来科技城,,,,/apartment/23519.html,,,独栋·优家社区 杭州余杭区文一西路1500号科创中心7号楼 拎包入住 高颜值邻居 开间
0,闲林,,,,/zufang/HZ2807033000515076096.html,,,整租·绿城桃源小镇 5室2厅 跃层 南
0,闲林,,,,/zufang/HZ2807288601057173504.html,,,整租·绿城桃源小镇 4室2厅 南
0,闲林,,,,/zufang/HZ2814475741532790784.html,,,整租·雅居乐国际花园 3室2厅 南/北
0,闲林,,,,/zufang/HZ2815277571837796352.html,,,整租·新西湖小镇 2室2厅 南
0,闲林,,,,/zufang/HZ2815175341919191040.html,,,整租·南湖大厦 1室0厅 北
0,未来科技城,,,,/zufang/HZ2614526739749552128.html,,,整租·新湖果岭 3室2厅 南
0,未来科技城,,,,/zufang/HZ2622307213296795648.html,,,整租·华夏四季 4室2厅 南
0,未来科技城,,,,/zufang/HZ2619391553147510784.html,,,整租·东原印未来 4室2厅 南
0,未来科技城,,,,/zufang/HZ2625334130221006848.html,,,整租·湖山帝景湾 3室2厅 南
0,闲林,,,,/zufang/HZ2770874546772262912.html,,,整租·盛世嘉园 4室2厅 南
0,闲林,,,,/zufang/HZ2772256040627486720.html,,,整租·荆山翠谷 5室3厅 东
0,闲林,,,,/zufang/HZ2738481847138000896.html,,,合租·竹海水韵 5居室 南卧
0,闲林,,,,/zufang/HZ2771051935238209536.html,,,整租·中港罗兰小镇 2室1厅 南
0,闲林,,,,/zufang/HZ2826087002728824832.html,,,合租·爵士风情花园 4居室 北卧
0,闲林,,,,/zufang/HZ2771133744684474368.html,,,整租·金岸提香 2室1厅 南
1,未来科技城,,,,/apartment/36871.html,,,独栋·途步酒店式公寓 余勋工业园店 未来科技城精装公寓 开间
0,未来科技城,,,,/zufang/HZ2685468447554674688.html,,,整租·阳光城未来悦MAX 4室2厅 南
1,未来科技城,,,,/apartment/36871.html,,,独栋·途步酒店式公寓 余勋工业园店 人工智能小镇旁 开间
0,未来科技城,,,,/zufang/HZ2683992471952179200.html,,,整租·西溪泊岸 2室1厅 南
0,闲林,,,,/zufang/HZ2772307216991535104.html,,,整租·绿城桃源小镇 5室2厅 南
1,闲林,,,,/apartment/38361.html,,,独栋·美好生活公寓 绿城闲林店 日系实木大三居 3室2厅
1,闲林,,,,/apartment/38361.html,,,独栋·美好生活公寓 绿城闲林店 亲昵室友两居室 2室2厅
0,未来科技城,,,,/zufang/HZ2685346231139704832.html,,,整租·杉杉恒和依山郡 1室1厅 西北
0,未来科技城,,,,/zufang/HZ2640640044440240128.html,,,整租·东原印未来 3室2厅 南
0,未来科技城,,,,/zufang/HZ2643485181813456896.html,,,整租·华夏之心 3室2厅 南
1,闲林,,,,/apartment/38361.html,,,独栋·美好生活公寓 绿城闲林店 绿野之界（一居室） 1室1厅
1,闲林,,,,/apartment/38361.html,,,独栋·美好生活公寓 绿城闲林店 米兰风情两居 2室2厅
0,闲林,,,,/zufang/HZ2693383531526635520.html,,,整租·爵士风情花园 3室2厅 南/北
0,未来科技城,,,,/zufang/HZ2810978982114099200.html,,,合租·中南未来里 2居室 西卧
0,未来科技城,,,,/zufang/HZ2688226210613297152.html,,,整租·瑞城温莎郡 5室5厅 南
1,未来科技城,,,,/apartment/27915.html,,,独栋·FUNLIVE方隅 未来科技城服务式公寓 杭师阿里一室一厅整租 1室1厅
0,未来科技城,,,,/zufang/HZ2690549854786027520.html,,,整租·佳源未来府 2室1厅 南
1,未来科技城,,,,/apartment/27915.html,,,独栋·FUNLIVE方隅 未来科技城服务式公寓 阿里贝达一室一厅整租 1室1厅
0,未来科技城,,,,/zufang/HZ2694859328300785664.html,,,整租·中南樾府 4室2厅 南
1,未来科技城,,,,/apartment/27915.html,,,独栋·FUNLIVE方隅 未来科技城服务式公寓 阿里高档一室一厅 1室1厅
1,闲林,,,,/apartment/38361.html,,,独栋·美好生活公寓 绿城闲林店 店长首推网红一居 1室1厅
0,闲林,,,,/zufang/HZ2694929477070766080.html,,,整租·融创金成江南府 5室2厅 南
1,闲林,,,,/apartment/38361.html,,,独栋·美好生活公寓 绿城闲林店 豪华超大三居室 3室2厅
0,闲林,,,,/zufang/HZ2651232810429317120.html,,,整租·中港罗兰小镇 3室2厅 南
1,闲林,,,,/apartment/38361.html,,,独栋·美好生活公寓 绿城闲林店 个性潮人一室一厅 1室1厅
0,未来科技城,,,,/zufang/HZ2658575462670016512.html,,,整租·保亿丽景山 3室1厅 南
1,未来科技城,,,,/apartment/27915.html,,,独栋·FUNLIVE方隅 未来科技城服务式公寓 高档整租一室独卫独厨 开间
1,未来科技城,,,,/apartment/27915.html,,,独栋·FUNLIVE方隅 未来科技城服务式公寓 阿里高档一室独卫独厨 开间
1,未来科技城,,,,/apartment/27915.html,,,独栋·FUNLIVE方隅 未来科技城服务式公寓 贝达高档一室整租 开间
0,未来科技城,,,,/zufang/HZ2796788985886941184.html,,,整租·富力十号一期 1室1厅 北
0,闲林,,,,/zufang/HZ2655830728142487552.html,,,整租·绿城桃源小镇品霞苑 3室2厅 南
1,未来科技城,,,,/apartment/26260.html,,,独栋·方隅公寓 杭州方隅公寓 两卧两卫朝南加浴缸 2室2厅
1,未来科技城,,,,/apartment/26260.html,,,独栋·方隅公寓 杭州方隅公寓 阳光房带地暖小一室 开间
0,未来科技城,,,,/zufang/HZ2654357463234781184.html,,,整租·瑞城温莎郡 4室2厅 西南/东北
0,闲林,,,,/zufang/HZ2701973737565061120.html,,,整租·融创金成未来海 3室2厅 南/西南/北
0,闲林,,,,/zufang/HZ2699334345021464576.html,,,整租·白云深处 4室2厅 东南/西北
0,闲林,,,,/zufang/HZ2700011689717809152.html,,,整租·中惠家园 4室2厅 东南/南
1,闲林,,,,/apartment/38361.html,,,独栋·美好生活公寓 绿城闲林店 智能家居大三房两厅 3室2厅
0,闲林,,,,/zufang/HZ2665028945715666944.html,,,整租·绿城桃源小镇品霞苑 4室2厅 南
0,未来科技城,,,,/zufang/HZ2698587315730644992.html,,,整租·西溪八方城 2室2厅 东
1,未来科技城,,,,/apartment/26260.html,,,独栋·方隅公寓 杭州方隅公寓 可短租边套安静小一室 开间
0,闲林,,,,/zufang/HZ2659486186921533440.html,,,整租·中港罗兰小镇 4室1厅 南
0,闲林,,,,/zufang/HZ2662418238453334016.html,,,整租·绿城桃源小镇品霞苑 4室2厅 南/西
0,闲林,,,,/zufang/HZ2659491165442670592.html,,,整租·绿城桃源小镇品霞苑 3室2厅 南/北
0,闲林,,,,/zufang/HZ2661534444661243904.html,,,整租·岸上蓝山 4室2厅 东/南
0,闲林,,,,/zufang/HZ2662455654605651968.html,,,整租·雅居乐国际花园 3室2厅 南
0,未来科技城,,,,/zufang/HZ2664273367007772672.html,,,整租·豪波西溪润景 2室2厅 南
0,未来科技城,,,,/zufang/HZ2704925235425050624.html,,,整租·青枫墅园三期 3室2厅 东南
0,闲林,,,,/zufang/HZ2663783653276131328.html,,,整租·融创金成西溪海 5室2厅 南
0,闲林,,,,/zufang/HZ2703535402706812928.html,,,整租·绿城桃源小镇 3室2厅 东南
0,闲林,,,,/zufang/HZ2699997368509530112.html,,,合租·竹海水韵 4居室 南卧
0,闲林,,,,/zufang/HZ2667485838991949824.html,,,整租·绿城桃源小镇品霞苑 4室2厅 东南
1,未来科技城,,,,/apartment/26260.html,,,独栋·方隅公寓 杭州方隅公寓 应届生可月付朝南一居 1室1厅
0,未来科技城,,,,/zufang/HZ2702096488023982080.html,,,整租·阳光城未来悦MAX 3室2厅 南
1,未来科技城,,,,/apartment/26260.html,,,独栋·方隅公寓 杭州方隅公寓 杭师大旁网红公寓一居 1室1厅
0,闲林,,,,/zufang/HZ2715207785574318080.html,,,整租·竹海水韵 4室2厅 南/北
0,闲林,,,,/zufang/HZ2708053489829298176.html,,,整租·融创金成江南府 4室2厅 南
0,闲林,,,,/zufang/HZ2707196998784139264.html,,,整租·新明半岛 3室2厅 南
0,未来科技城,,,,/zufang/HZ2670823989814755328.html,,,整租·新湖菲林山 3室2厅 南
0,未来科技城,,,,/zufang/HZ2669593862703685632.html,,,整租·阳光城未来悦MAX 3室1厅 南
0,未来科技城,,,,/zufang/HZ2715813936229793792.html,,,整租·众安学君里 3室2厅 南
0,未来科技城,,,,/zufang/HZ2674022482235113472.html,,,整租·欧美金融城 3室2厅 南
0,闲林,,,,/zufang/HZ2708106560046891008.html,,,整租·白云深处 4室3厅 南
0,未来科技城,,,,/zufang/HZ2672479556363370496.html,,,整租·杉杉恒和依山郡 5室3厅 复式 南/西南
0,未来科技城,,,,/zufang/HZ2805912545612283904.html,,,整租·欧美金融城 1室1厅 南
0,未来科技城,,,,/zufang/HZ2814492130095923200.html,,,整租·创客空间大厦 2室1厅 LOFT 西
0,未来科技城,,,,/zufang/HZ2681094115042525184.html,,,整租·欧美金融城 3室1厅 南
0,闲林,,,,/zufang/HZ2803686190879358976.html,,,整租·新西湖小镇 2室1厅 南/北
0,闲林,,,,/zufang/HZ2824517871315992576.html,,,整租·融创金成西溪海 6室3厅 南
0,未来科技城,,,,/zufang/HZ2686276968940576768.html,,,整租·阳光城未来悦MAX 3室2厅 南/北
0,未来科技城,,,,/zufang/HZ2650554991877824512.html,,,整租·阳光城未来悦MAX 4室2厅 南/北
0,闲林,,,,/zufang/HZ2804526312956903424.html,,,整租·佳兆业西溪璞园 3室2厅 南
0,闲林,,,,/zufang/HZ2821042724424122368.html,,,整租·绿城桃源小镇 3室1厅 东
0,闲林,,,,/zufang/HZ2640710962537578496.html,,,整租·融创金成未来海 3室2厅 南
0,未来科技城,,,,/zufang/HZ2766046774841327616.html,,,整租·万科星空 3室2厅 南
