advertisement,city,community,distance,houseInfo,link,position,price,time,title,url
0,闲林,余杭闲林融创金成西溪海,,--305.00㎡南6室3厅4卫,/zufang/HZ2824517871315992576.html,,,,整租·融创金成西溪海 6室3厅 南,https://hz.lianjia.com/zufang/xianlin1/pg15/
0,闲林,余杭闲林绿城桃源小镇,,--119.00㎡东3室1厅1卫,/zufang/HZ2821042724424122368.html,,,,整租·绿城桃源小镇 3室1厅 东,https://hz.lianjia.com/zufang/xianlin1/pg15/
0,闲林,余杭闲林盛世嘉园,6.039,--124.00㎡南北3室2厅2卫,/zufang/HZ2804956094521688064.html,"(30.239632590359587, 120.03261599341522)",4200,2天前维护,整租·盛世嘉园 3室2厅 南/北,https://hz.lianjia.com/zufang/xianlin1/pg15/
0,闲林,余杭闲林闲林山水紫薇苑,,--88.69㎡南2室2厅2卫,/zufang/HZ2821559232963551232.html,,,,整租·闲林山水紫薇苑 2室2厅 南,https://hz.lianjia.com/zufang/xianlin1/pg15/
0,闲林,余杭闲林绿城桃源小镇,,--90.06㎡南2室2厅1卫,/zufang/HZ2821600881488183296.html,,,,整租·绿城桃源小镇 2室2厅 南,https://hz.lianjia.com/zufang/xianlin1/pg15/
0,未来科技城,余杭未来科技城宝林西路,,--73.00㎡南2室1厅1卫,/zufang/HZ2821610679465943040.html,,,,整租·宝林西路 2室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg7/
0,未来科技城,余杭未来科技城复地上城,3.072,--82.52㎡东南2室1厅1卫,/zufang/HZ2821586870038183936.html,"(30.25906103827016, 119.97333816027005)",3300,今天维护,整租·复地上城 2室1厅 东南,https://hz.lianjia.com/zufang/weilaikejicheng/pg7/
0,闲林,余杭闲林闲林山水海棠苑,,--15.00㎡南5室2厅2卫,/zufang/HZ2821687747914506240.html,,,,合租·闲林山水海棠苑 5居室 南卧,https://hz.lianjia.com/zufang/xianlin1/pg15/
0,闲林,余杭闲林杭州宏丰家居城宏丰公寓,,--70.00㎡南2室2厅1卫,/zufang/HZ2821760683320803328.html,,,,整租·杭州宏丰家居城宏丰公寓 2室2厅 南,https://hz.lianjia.com/zufang/xianlin1/pg15/
0,未来科技城,余杭未来科技城景瑞御蓝湾,,--84.14㎡南2室2厅1卫,/zufang/HZ2795447285448974336.html,,,,整租·景瑞御蓝湾 2室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg7/
0,未来科技城,余杭未来科技城新城西溪逸境,,--85.00㎡南3室1厅2卫,/zufang/HZ2817189130466246656.html,,,,整租·新城西溪逸境 3室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg7/
0,未来科技城,余杭未来科技城万科星空,,--7500.00㎡南3室2厅2卫,/zufang/HZ2817222277547171840.html,,,,万科星空 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg7/
0,未来科技城,余杭未来科技城海创绿谷,,--43.84㎡南1室1厅1卫,/zufang/HZ2821614186650402816.html,,,,整租·海创绿谷 1室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg7/
0,未来科技城,余杭未来科技城西溪蓝海,2.159,--38.00㎡西1室1厅1卫,/zufang/HZ2821696400880828416.html,"(30.279410565232137, 120.01468392899449)",3500,4天前维护,整租·西溪蓝海 1室1厅 西,https://hz.lianjia.com/zufang/weilaikejicheng/pg7/
0,闲林,余杭闲林竹海水韵春风里,,--89.00㎡南3室1厅1卫,/zufang/HZ2825948337805729792.html,,,,整租·竹海水韵春风里 3室1厅 南,https://hz.lianjia.com/zufang/xianlin1/pg15/
0,未来科技城,余杭未来科技城西溪蓝海,,--47.00㎡东南2室1厅1卫,/zufang/HZ2794371916813836288.html,,,,整租·西溪蓝海 2室1厅 东南,https://hz.lianjia.com/zufang/weilaikejicheng/pg7/
0,未来科技城,余杭未来科技城瑞城温莎郡,,--240.00㎡南5室2厅3卫,/zufang/HZ2816741994490511360.html,,,,整租·瑞城温莎郡 5室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg7/
0,未来科技城,余杭未来科技城瑞城熙园,,--190.00㎡南5室4厅3卫,/zufang/HZ2817321630760435712.html,,,,整租·瑞城熙园 5室4厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg7/
0,未来科技城,余杭未来科技城新湖菲林山,,--242.00㎡南5室2厅4卫,/zufang/HZ2800798735821709312.html,,,,整租·新湖菲林山 5室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg7/
0,闲林,余杭闲林新西湖小镇,,--30.00㎡南2室1厅1卫,/zufang/HZ2826628509521149952.html,,,,合租·新西湖小镇 2居室 南卧,https://hz.lianjia.com/zufang/xianlin1/pg15/
0,闲林,余杭闲林爵士风情花园,4.459,--194.34㎡南西北8室2厅3卫,/zufang/HZ2818757690002505728.html,"(30.241357115431928, 119.99631501860425)",4600,3天前维护,整租·爵士风情花园 8室2厅 跃层 南/西北,https://hz.lianjia.com/zufang/xianlin1/pg15/
0,未来科技城,余杭未来科技城西溪蓝海,,--89.00㎡西南3室2厅1卫,/zufang/HZ2754260913518551040.html,,,,整租·西溪蓝海 3室2厅 西南,https://hz.lianjia.com/zufang/weilaikejicheng/pg7/
0,未来科技城,余杭未来科技城庭院深深,,--160.92㎡南3室2厅2卫,/zufang/HZ2755633276071706624.html,,,,整租·庭院深深 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg7/
0,未来科技城,余杭未来科技城圆乡名筑,,--87.90㎡南4室2厅2卫,/zufang/HZ2755064857283280896.html,,,,整租·圆乡名筑 4室2厅 跃层 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg7/
0,闲林,余杭闲林棠梨家园,,--142.00㎡南3室2厅2卫,/zufang/HZ2818842127708979200.html,,,,整租·棠梨家园 3室2厅 南,https://hz.lianjia.com/zufang/xianlin1/pg15/
0,未来科技城,余杭未来科技城创客空间大厦,,--45.00㎡南2室1厅1卫,/zufang/HZ2790616958230872064.html,,,,整租·创客空间大厦 2室1厅 LOFT 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg8/
0,未来科技城,余杭未来科技城万通时尚公馆,,--50.00㎡南1室1厅1卫,/zufang/HZ2790610324234452992.html,,,,整租·万通时尚公馆 1室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg8/
0,未来科技城,余杭未来科技城新湖菲林山,,--115.00㎡东南3室2厅2卫,/zufang/HZ2791118014081409024.html,,,,整租·新湖菲林山 3室2厅 东南,https://hz.lianjia.com/zufang/weilaikejicheng/pg8/
0,未来科技城,余杭未来科技城西溪蓝海,,--37.64㎡南2室1厅1卫,/zufang/HZ2791285638669287424.html,,,,整租·西溪蓝海 2室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg8/
0,未来科技城,余杭未来科技城西溪蓝海,,--30.00㎡北1室1厅1卫,/zufang/HZ2802765355989614592.html,,,,整租·西溪蓝海 1室1厅 北,https://hz.lianjia.com/zufang/weilaikejicheng/pg8/
0,未来科技城,余杭未来科技城庭院深深,,--136.00㎡南北3室2厅2卫,/zufang/HZ2802723607271448576.html,,,,整租·庭院深深 3室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg8/
0,闲林,余杭闲林中港罗兰小镇,,--11.50㎡南北5室1厅2卫,/zufang/HZ2820159151211290624.html,,,,合租·中港罗兰小镇 5居室 南/北卧,https://hz.lianjia.com/zufang/xianlin1/pg16/
0,闲林,余杭闲林中港罗兰小镇,,--11.10㎡西5室1厅2卫,/zufang/HZ2820162049819287552.html,,,,合租·中港罗兰小镇 5居室 西卧,https://hz.lianjia.com/zufang/xianlin1/pg16/
0,未来科技城,余杭未来科技城新湖果岭,,--309.00㎡南北5室2厅4卫,/zufang/HZ2802712230037299200.html,,,,整租·新湖果岭 5室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg8/
0,未来科技城,余杭未来科技城恒腾悦湖花苑,,--130.00㎡南北3室2厅2卫,/zufang/HZ2802841080943345664.html,,,,整租·恒腾悦湖花苑 3室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg8/
0,未来科技城,余杭未来科技城瑞城温莎郡,,--86.00㎡南3室2厅1卫,/zufang/HZ2791256698096975872.html,,,,整租·瑞城温莎郡 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg8/
0,未来科技城,余杭未来科技城中南未来里,,--40.00㎡北2室2厅1卫,/zufang/HZ2803602743322230784.html,,,,整租·中南未来里 2室2厅 北,https://hz.lianjia.com/zufang/weilaikejicheng/pg8/
0,未来科技城,余杭未来科技城凤凰家园,,--100.00㎡南2室2厅2卫,/zufang/HZ2803053002699571200.html,,,,整租·凤凰家园 2室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg8/
0,未来科技城,余杭未来科技城众安学君里,,--118.20㎡西南2室1厅2卫,/zufang/HZ2792018731570831360.html,,,,整租·众安学君里 2室1厅 西南,https://hz.lianjia.com/zufang/weilaikejicheng/pg8/
0,未来科技城,余杭未来科技城瑞城熙园,,--161.88㎡东南5室3厅1卫,/zufang/HZ2803650597964742656.html,,,,整租·瑞城熙园 5室3厅 东南,https://hz.lianjia.com/zufang/weilaikejicheng/pg8/
0,未来科技城,余杭未来科技城瑞城熙园,,--189.52㎡南北5室3厅4卫,/zufang/HZ2803668381872963584.html,,,,整租·瑞城熙园 5室3厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg8/
0,未来科技城,余杭未来科技城富力十号一期,,--47.10㎡北2室2厅0卫,/zufang/HZ2803808694646095872.html,,,,整租·富力十号一期 2室2厅 北,https://hz.lianjia.com/zufang/weilaikejicheng/pg8/
0,未来科技城,余杭未来科技城富力西溪悦居溪区,,--192.00㎡南北4室2厅3卫,/zufang/HZ2738300245569454080.html,,,,整租·富力西溪悦居溪区 4室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg8/
0,未来科技城,余杭未来科技城瑞城温莎郡,2.673,--51.00㎡南北1室1厅1卫,/zufang/HZ2793427707168563200.html,"(30.261514295815076, 119.9765124126201)",2500,今天维护,整租·瑞城温莎郡 1室1厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg8/
0,未来科技城,余杭未来科技城西溪蓝海,,--63.00㎡东南1室1厅1卫,/zufang/HZ2826637804610789376.html,,,,西溪蓝海 1室1厅 东南,https://hz.lianjia.com/zufang/weilaikejicheng/pg9/
0,未来科技城,余杭未来科技城未来悦,,--84.61㎡南4室2厅2卫,/zufang/HZ2810897541733031936.html,,,,整租·未来悦 4室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg9/
0,未来科技城,余杭未来科技城恒合金座,,--53.00㎡南1室1厅1卫,/zufang/HZ2826646744685608960.html,,,,整租·恒合金座 1室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg9/
0,未来科技城,余杭未来科技城合景天峻,,--109.50㎡南3室2厅2卫,/zufang/HZ2826853982671486976.html,,,,整租·合景天峻 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg9/
0,未来科技城,余杭未来科技城西溪泊岸,,--60.00㎡南1室1厅1卫,/zufang/HZ2826818646087835648.html,,,,整租·西溪泊岸 1室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg9/
0,未来科技城,余杭未来科技城湖山帝景湾,5.41,--107.00㎡东南3室2厅1卫,/zufang/HZ2811597623055106048.html,"(30.257665076056433, 119.9430760442499)",4500,3天前维护,整租·湖山帝景湾 3室2厅 东南,https://hz.lianjia.com/zufang/weilaikejicheng/pg9/
0,闲林,余杭闲林绿城桃源小镇,,--136.00㎡南北4室2厅2卫,/zufang/HZ2796165225143861248.html,,,,整租·绿城桃源小镇 4室2厅 南/北,https://hz.lianjia.com/zufang/xianlin1/pg17/
0,闲林,余杭闲林绿城桃源小镇,,--126.00㎡南北3室2厅2卫,/zufang/HZ2692046348420644864.html,,,,整租·绿城桃源小镇 3室2厅 跃层 南/北,https://hz.lianjia.com/zufang/xianlin1/pg17/
0,闲林,余杭闲林盛世嘉园,6.039,--265.00㎡南5室2厅3卫,/zufang/HZ2691303861167333376.html,"(30.239632590359587, 120.03261599341522)",6000,2天前维护,整租·盛世嘉园 5室2厅 南,https://hz.lianjia.com/zufang/xianlin1/pg17/
0,未来科技城,余杭未来科技城南门公寓,,--18.00㎡南8室0厅8卫,/zufang/HZ2811707660788318208.html,,,,合租·南门公寓 8居室 南卧,https://hz.lianjia.com/zufang/weilaikejicheng/pg9/
0,未来科技城,余杭未来科技城欧美金融城,,--25.00㎡南4室1厅3卫,/zufang/HZ2811693499668774912.html,,,,合租·欧美金融城 4居室 南卧,https://hz.lianjia.com/zufang/weilaikejicheng/pg9/
0,闲林,余杭闲林绿城桃源小镇品霞苑,,--89.00㎡南2室2厅1卫,/zufang/HZ2783325165365231616.html,,,,整租·绿城桃源小镇品霞苑 2室2厅 南,https://hz.lianjia.com/zufang/xianlin1/pg17/
0,未来科技城,余杭未来科技城青枫墅园,,--89.00㎡南西南西3室2厅1卫,/zufang/HZ2823759594327908352.html,,,,整租·青枫墅园 3室2厅 南/西南/西,https://hz.lianjia.com/zufang/weilaikejicheng/pg9/
0,未来科技城,余杭未来科技城庭院深深,,--160.00㎡西北3室2厅2卫,/zufang/HZ2822244511924109312.html,,,,整租·庭院深深 3室2厅 西北,https://hz.lianjia.com/zufang/weilaikejicheng/pg9/
0,未来科技城,余杭未来科技城山西园路,,--60.00㎡南北2室2厅1卫,/zufang/HZ2822393310059175936.html,,,,整租·山西园路 2室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg9/
0,未来科技城,余杭未来科技城西城时代家园,,--92.37㎡南北3室1厅1卫,/zufang/HZ2822531219311837184.html,,,,整租·西城时代家园 3室1厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg9/
0,未来科技城,余杭未来科技城未来悦,,--79.04㎡南3室1厅2卫,/zufang/HZ2823074312221892608.html,,,,整租·未来悦 3室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg9/
0,未来科技城,余杭未来科技城金地西溪风华,,--73.00㎡南2室1厅1卫,/zufang/HZ2823001158393020416.html,,,,整租·金地西溪风华 2室1厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg9/
0,未来科技城,余杭未来科技城湖山帝景湾南苑,,--115.00㎡西南3室2厅1卫,/zufang/HZ2823178308739940352.html,,,,整租·湖山帝景湾南苑 3室2厅 西南,https://hz.lianjia.com/zufang/weilaikejicheng/pg9/
0,闲林,余杭闲林绿城桃花源,,--344.90㎡南5室3厅4卫,/zufang/HZ2797821504875151360.html,,,,整租·绿城桃花源 5室3厅 南,https://hz.lianjia.com/zufang/xianlin1/pg17/
0,闲林,余杭闲林雅居乐国际花园,,--89.00㎡东南3室2厅2卫,/zufang/HZ2701999462817480704.html,,,,整租·雅居乐国际花园 3室2厅 东南,https://hz.lianjia.com/zufang/xianlin1/pg17/
0,未来科技城,余杭未来科技城鼎创财富中心,,--53.92㎡东2室1厅1卫,/zufang/HZ2823114982014074880.html,,,,整租·鼎创财富中心 2室1厅 东,https://hz.lianjia.com/zufang/weilaikejicheng/pg9/
0,闲林,余杭闲林德信早安,,--88.50㎡南3室2厅1卫,/zufang/HZ2784780518799966208.html,,,,整租·德信早安 3室2厅 南,https://hz.lianjia.com/zufang/xianlin1/pg17/
0,未来科技城,余杭未来科技城豪波西溪润景,,--72.00㎡南3室2厅2卫,/zufang/HZ2823241348004716544.html,,,,整租·豪波西溪润景 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg9/
0,未来科技城,余杭未来科技城保亿丽景山,,--89.00㎡南3室2厅1卫,/zufang/HZ2824576431970336768.html,,,,整租·保亿丽景山 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg9/
0,未来科技城,余杭未来科技城佳源未来府,,--89.00㎡南3室2厅2卫,/zufang/HZ2824513041642045440.html,,,,整租·佳源未来府 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg9/
0,闲林,余杭闲林竹海水韵,,--137.55㎡东南北4室1厅2卫,/zufang/HZ2799124999003447296.html,,,,整租·竹海水韵 4室1厅 东/南/北,https://hz.lianjia.com/zufang/xianlin1/pg17/
0,闲林,余杭闲林爵士风情花园,4.459,--89.00㎡南北2室2厅1卫,/zufang/HZ2710005136784097280.html,"(30.241357115431928, 119.99631501860425)",2900,4天前维护,整租·爵士风情花园 2室2厅 南/北,https://hz.lianjia.com/zufang/xianlin1/pg17/
0,未来科技城,余杭未来科技城西房余杭公馆,,--114.00㎡南4室2厅2卫,/zufang/HZ2824670798986346496.html,,,,整租·西房余杭公馆 4室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg9/
0,未来科技城,余杭未来科技城北大资源未名府,,--37.00㎡北2室1厅1卫,/zufang/HZ2824638830723219456.html,,,,整租·北大资源未名府 2室1厅 北,https://hz.lianjia.com/zufang/weilaikejicheng/pg9/
0,未来科技城,余杭未来科技城融创金成英特学府,,--89.00㎡南3室2厅2卫,/zufang/HZ2824647950263918592.html,,,,整租·融创金成英特学府 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg9/
0,未来科技城,余杭未来科技城众安学君里,,--89.00㎡南北3室2厅1卫,/zufang/HZ2824654924208406528.html,,,,整租·众安学君里 3室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg9/
0,闲林,余杭闲林竹海水韵,4.235,--85.79㎡南北2室2厅1卫,/zufang/HZ2799856465135796224.html,"(30.24352799701941, 119.98671186321094)",3000,6天前维护,整租·竹海水韵 2室2厅 南/北,https://hz.lianjia.com/zufang/xianlin1/pg17/
0,未来科技城,余杭未来科技城锦绣时代中心,,--90.00㎡东西2室2厅1卫,/zufang/HZ2824768598135291904.html,,,,整租·锦绣时代中心 2室2厅 东/西,https://hz.lianjia.com/zufang/weilaikejicheng/pg9/
0,闲林,余杭闲林润和西溪郡,,--113.85㎡南4室2厅2卫,/zufang/HZ2786292585139019776.html,,,,整租·润和西溪郡 4室2厅 南,https://hz.lianjia.com/zufang/xianlin1/pg18/
0,未来科技城,余杭未来科技城创客空间大厦,,--49.61㎡南2室2厅1卫,/zufang/HZ2824508877083508736.html,,,,整租·创客空间大厦 2室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg10/
0,未来科技城,余杭未来科技城华夏之心,,--89.00㎡南3室2厅1卫,/zufang/HZ2804149386190258176.html,,,,整租·华夏之心 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg10/
0,未来科技城,余杭未来科技城景瑞御蓝湾,,--126.00㎡南3室2厅2卫,/zufang/HZ2820957950661623808.html,,,,整租·景瑞御蓝湾 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg10/
0,未来科技城,余杭未来科技城青城嘉园,,--86.00㎡南3室2厅2卫,/zufang/HZ2820825004252602368.html,,,,整租·青城嘉园 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg10/
0,未来科技城,余杭未来科技城华夏四季,,--89.16㎡南3室2厅1卫,/zufang/HZ2821083193930170368.html,,,,整租·华夏四季 3室2厅 南,https://hz.lianjia.com/zufang/weilaikejicheng/pg10/
0,闲林,余杭闲林闲林山水木兰苑,,--209.08㎡南北5室2厅3卫,/zufang/HZ2786115277002383360.html,,,,整租·闲林山水木兰苑 5室2厅 跃层 南/北,https://hz.lianjia.com/zufang/xianlin1/pg18/
0,闲林,余杭闲林新明半岛,5.023,--90.77㎡西南3室1厅1卫,/zufang/HZ2786803879604658176.html,"(30.24678805038071, 119.95857199395812)",3200,今天维护,整租·新明半岛 3室1厅 西南,https://hz.lianjia.com/zufang/xianlin1/pg18/
0,未来科技城,余杭未来科技城西园凤都苑,,--120.00㎡东南4室2厅2卫,/zufang/HZ2824667084594610176.html,,,,整租·西园凤都苑 4室2厅 东南,https://hz.lianjia.com/zufang/weilaikejicheng/pg10/
0,未来科技城,余杭未来科技城中南未来里,,--30.00㎡北2室2厅2卫,/zufang/HZ2824785401531867136.html,,,,合租·中南未来里 2居室 北卧,https://hz.lianjia.com/zufang/weilaikejicheng/pg10/
0,未来科技城,余杭未来科技城蓝城鼎胜蔚蓝中心,,--43.37㎡东1室1厅2卫,/zufang/HZ2821645936483377152.html,,,,整租·蓝城鼎胜蔚蓝中心 1室1厅 东,https://hz.lianjia.com/zufang/weilaikejicheng/pg10/
0,未来科技城,余杭未来科技城奥克斯时代未来之城,1.323,--129.75㎡南北3室2厅2卫,/zufang/HZ2821553308735373312.html,"(30.28766706329417, 120.00395600527213)",6500,今天维护,整租·奥克斯时代未来之城 3室2厅 南/北,https://hz.lianjia.com/zufang/weilaikejicheng/pg10/
