line,station,residence,year,price/sqm,ttl price
地铁2号线,钱江世纪城站,4室2厅 | 129.16平米 | 南 | 精装 | 低楼层(共32层)  | 板楼,创世邸    -  钱江世纪城 ,单价89037元/平米,1150万
1号线(下沙江滨-湘湖),西兴站,3室2厅 | 75.99平米 | 南 | 精装 | 高楼层(共11层)  | 板楼,水晶湾城市雅苑    -  西兴 ,单价47375元/平米,360万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 85.42平米 | 南 | 简装 | 低楼层(共6层)  | 板楼,铁岭花园    -  西兴 ,单价36877元/平米,315万
1号线(下沙江滨-湘湖),西兴站,3室2厅 | 131.34平米 | 南 | 精装 | 11层  | 板楼,燕语林森公寓    -  西兴 ,单价38070元/平米,500万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 67.27平米 | 南 | 简装 | 6层  | 板塔结合,固陵路    -  西兴 ,单价38651元/平米,260万
1号线(下沙江滨-湘湖),西兴站,3室2厅 | 88.76平米 | 南 | 精装 | 中楼层(共11层)  | 板塔结合,云厦连园    -  西兴 ,单价51826元/平米,460万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 49.81平米 | 西 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价25096元/平米,125万
1号线(下沙江滨-湘湖),西兴站,3室2厅 | 49.81平米 | 西 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价27103元/平米,135万
1号线(下沙江滨-湘湖),西兴站,1室2厅 | 49.81平米 | 西 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价26501元/平米,132万
1号线(下沙江滨-湘湖),西兴站,3室2厅 | 121.75平米 | 南 | 简装 | 5层  | 板楼,燕语林森公寓    -  西兴 ,单价41068元/平米,500万
1号线(下沙江滨-湘湖),西兴站,3室2厅 | 86.98平米 | 西 | 精装 | 高楼层(共34层)  | 板塔结合,中天官河锦庭    -  西兴 ,单价66682元/平米,580万
1号线(下沙江滨-湘湖),西兴站,2室1厅 | 46.37平米 | 东 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价29114元/平米,135万
1号线(下沙江滨-湘湖),西兴站,4室1厅 | 80.21平米 | 南 北 | 精装 | 29层  | 板塔结合,玲珑府    -  西兴 ,单价75428元/平米,605万
1号线(下沙江滨-湘湖),西兴站,4室2厅 | 154.61平米 | 南 | 简装 | 中楼层(共5层)  | 板楼,兴盛花园    -  西兴 ,单价28395元/平米,439万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 80.21平米 | 南 | 精装 | 29层  | 板塔结合,玲珑府    -  西兴 ,单价67324元/平米,540万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 49.81平米 | 西 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价27505元/平米,137万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 45.74平米 | 北 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价27329元/平米,125万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 49.81平米 | 西 | 精装 | 21层  | 板楼,玲珑府    -  西兴 ,单价29312元/平米,146万
1号线(下沙江滨-湘湖),西兴站,3室2厅 | 71.15平米 | 北 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价24596元/平米,175万
1号线(下沙江滨-湘湖),西兴站,3室2厅 | 49.81平米 | 西 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价28107元/平米,140万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 53.15平米 | 南 | 简装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价32926元/平米,175万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 49.13平米 | 南 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价30125元/平米,148万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 49.81平米 | 西 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价25497元/平米,127万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 49.81平米 | 西 | 简装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价29914元/平米,149万
1号线(下沙江滨-湘湖),西兴站,2室1厅 | 49.13平米 | 南 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价36231元/平米,178万
1号线(下沙江滨-湘湖),西兴站,5室2厅 | 83.58平米 | 东 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价28117元/平米,235万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 48.09平米 | 南 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价31192元/平米,150万
1号线(下沙江滨-湘湖),西兴站,3室2厅 | 45.74平米 | 北 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价30608元/平米,140万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 49.81平米 | 东 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价27103元/平米,135万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 47.43平米 | 南 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价28463元/平米,135万
1号线(下沙江滨-湘湖),西兴站,2室1厅 | 89.62平米 | 南 | 毛坯 | 24层  | 板塔结合,瑞立东方花城    -  西兴 ,单价53560元/平米,480万
1号线(下沙江滨-湘湖),西兴站,1室1厅 | 46.37平米 | 东 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价25664元/平米,119万
1号线(下沙江滨-湘湖),西兴站,2室1厅 | 47.43平米 | 南 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价29518元/平米,140万
1号线(下沙江滨-湘湖),西兴站,2室1厅 | 67.53平米 | 南 北 | 精装 | 中楼层(共5层)  | 板楼,官河路44号    -  西兴 ,单价38354元/平米,259万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 49.13平米 | 南 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价33585元/平米,165万
1号线(下沙江滨-湘湖),西兴站,2室1厅 | 49.13平米 | 南 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价32160元/平米,158万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 45.74平米 | 北 | 精装 | 21层  | 板楼,玲珑府    -  西兴 ,单价28203元/平米,129万
1号线(下沙江滨-湘湖),西兴站,2室1厅 | 49.81平米 | 西 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价28107元/平米,140万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 130.72平米 | 东南 | 精装 | 高楼层(共6层)  | 板楼,铁岭花园    -  西兴 ,单价29070元/平米,380万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 49.81平米 | 南 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价33126元/平米,165万
1号线(下沙江滨-湘湖),西兴站,1室1厅 | 60.11平米 | 东 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价29946元/平米,180万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 86.43平米 | 南 | 精装 | 24层  | 板塔结合,瑞立东方花城    -  西兴 ,单价63636元/平米,550万
1号线(下沙江滨-湘湖),西兴站,4室1厅 | 57.86平米 | 南 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价34567元/平米,200万
1号线(下沙江滨-湘湖),西兴站,2室1厅 | 44.76平米 | 北 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价31278元/平米,140万
1号线(下沙江滨-湘湖),西兴站,2室2厅 | 88.22平米 | 南 | 精装 | 24层  | 板塔结合,瑞立东方花城    -  西兴 ,单价52143元/平米,460万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 83.58平米 | 东 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价23930元/平米,200万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 49.52平米 | 西 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价28272元/平米,140万
1号线(下沙江滨-湘湖),西兴站,2室1厅 | 72.13平米 | 东 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价29115元/平米,210万
1号线(下沙江滨-湘湖),西兴站,2室1厅 | 49.81平米 | 西 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价32123元/平米,160万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 49.81平米 | 西 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价28107元/平米,140万
1号线(下沙江滨-湘湖),西兴站,3室2厅 | 83.95平米 | 南 | 精装 | 高楼层(共6层)  | 平房,人民路23号    -  西兴 ,单价34545元/平米,290万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 47.15平米 | 北 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价31814元/平米,150万
1号线(下沙江滨-湘湖),西兴站,2室1厅 | 88.41平米 | 南 北 | 精装 | 24层  | 板塔结合,瑞立东方花城    -  西兴 ,单价50900元/平米,450万
1号线(下沙江滨-湘湖),西兴站,3室2厅 | 148.53平米 | 南 | 简装 | 中楼层(共5层)  | 板楼,兴盛花园    -  西兴 ,单价30297元/平米,450万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 83.95平米 | 南 北 | 精装 | 中楼层(共6层)  | 平房,人民路23号    -  西兴 ,单价36213元/平米,304万
1号线(下沙江滨-湘湖),西兴站,4室2厅 | 154.61平米 | 南 | 精装 | 中楼层(共5层)  | 板楼,兴盛花园    -  西兴 ,单价29753元/平米,460万
1号线(下沙江滨-湘湖),西兴站,3室2厅 | 73.6平米 | 南 | 精装 | 23层  | 板楼,玲珑府    -  西兴 ,单价75408元/平米,555万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 83.95平米 | 南 北 | 精装 | 高楼层(共6层)  | 平房,人民路23号    -  西兴 ,单价35736元/平米,300万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 89.69平米 | 南 | 精装 | 高楼层(共34层)  | 板塔结合,中天官河锦庭    -  西兴 ,单价64110元/平米,575万
1号线(下沙江滨-湘湖),西兴站,3室2厅 | 81.54平米 | 南 | 简装 | 6层  | 板楼,人民路10号    -  西兴 ,单价35566元/平米,290万
1号线(下沙江滨-湘湖),西兴站,3室2厅 | 54.21平米 | 北 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价27302元/平米,148万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 49.81平米 | 西 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价28107元/平米,140万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 57.86平米 | 南 | 简装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价32838元/平米,190万
1号线(下沙江滨-湘湖),西兴站,3室2厅 | 89.62平米 | 南 | 简装 | 24层  | 板塔结合,瑞立东方花城    -  西兴 ,单价58023元/平米,520万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 48.09平米 | 东 北 | 精装 | 21层  | 板楼,玲珑府    -  西兴 ,单价33271元/平米,160万
1号线(下沙江滨-湘湖),西兴站,3室2厅 | 48.09平米 | 西 | 简装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价31192元/平米,150万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 53.15平米 | 南 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价29163元/平米,155万
1号线(下沙江滨-湘湖),西兴站,3室2厅 | 85.03平米 | 南 | 精装 | 低楼层(共18层)  | 板塔结合,春波南苑    -  长河 ,单价58215元/平米,495万
1号线(下沙江滨-湘湖),西兴站,1室2厅 | 51.29平米 | 西 | 精装 | 21层  | 板楼,玲珑府    -  西兴 ,单价27296元/平米,140万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 49.13平米 | 南 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价28496元/平米,140万
1号线(下沙江滨-湘湖),西兴站,2室1厅 | 88.41平米 | 南 | 精装 | 24层  | 板塔结合,瑞立东方花城    -  西兴 ,单价48638元/平米,430万
1号线(下沙江滨-湘湖),西兴站,2室1厅 | 59.93平米 | 南 | 精装 | 中楼层(共5层)  | 板塔结合,六眼井    -  西兴 ,单价42050元/平米,252万
1号线(下沙江滨-湘湖),西兴站,3室2厅 | 49.13平米 | 南 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价31549元/平米,155万
1号线(下沙江滨-湘湖),西兴站,2室1厅 | 62.59平米 | 南 | 简装 | 中楼层(共5层)  | 板楼,人民路19号(西兴路)    -  西兴 ,单价39144元/平米,245万
1号线(下沙江滨-湘湖),西兴站,1室1厅 | 48.09平米 | 西 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价26825元/平米,129万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 53.15平米 | 南 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价28599元/平米,152万
1号线(下沙江滨-湘湖),西兴站,3室2厅 | 101.01平米 | 南 | 精装 | 高楼层(共6层)  | 平房,人民路23号    -  西兴 ,单价31186元/平米,315万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 49.81平米 | 西 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价27706元/平米,138万
1号线(下沙江滨-湘湖),西兴站,1室2厅 | 49.81平米 | 西 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价28107元/平米,140万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 49.13平米 | 南 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价26461元/平米,130万
1号线(下沙江滨-湘湖),西兴站,2室1厅 | 57.86平米 | 南 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价31110元/平米,180万
1号线(下沙江滨-湘湖),西兴站,3室2厅 | 48.09平米 | 南 东 | 精装 | 21层  | 板楼,玲珑府    -  西兴 ,单价33064元/平米,159万
1号线(下沙江滨-湘湖),西兴站,2室1厅 | 49.13平米 | 南 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价31753元/平米,156万
1号线(下沙江滨-湘湖),西兴站,2室1厅 | 54.38平米 | 南 北 | 简装 | 高楼层(共6层)  | 板楼,六眼井    -  西兴 ,单价40089元/平米,218万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 67.27平米 | 南 | 简装 | 6层  | 板塔结合,固陵路    -  西兴 ,单价38651元/平米,260万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 78平米 | 南 | 简装 | 6层  | 板楼,滨江西兴街道人民路6号    -  西兴 ,单价36924元/平米,288万
1号线(下沙江滨-湘湖),西兴站,4室2厅 | 168.07平米 | 南 | 精装 | 高楼层(共6层)  | 板楼,铁岭花园    -  西兴 ,单价30940元/平米,520万
1号线(下沙江滨-湘湖),西兴站,2室1厅 | 58.86平米 | 南 | 精装 | 中楼层(共18层)  | 板塔结合,春波南苑    -  长河 ,单价57765元/平米,340万
1号线(下沙江滨-湘湖),西兴站,1室1厅 | 57.86平米 | 南 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价31110元/平米,180万
1号线(下沙江滨-湘湖),西兴站,2室1厅 | 88.41平米 | 南 | 简装 | 24层  | 板塔结合,瑞立东方花城    -  西兴 ,单价50334元/平米,445万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 48.09平米 | 西 | 简装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价30152元/平米,145万
1号线(下沙江滨-湘湖),西兴站,4室1厅 | 142.16平米 | 南 北 | 简装 | 高楼层(共6层)  | 板楼,铁岭花园    -  西兴 ,单价33062元/平米,470万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 49.13平米 | 南 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价33585元/平米,165万
1号线(下沙江滨-湘湖),西兴站,2室2厅 | 47.15平米 | 北 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价31814元/平米,150万
1号线(下沙江滨-湘湖),西兴站,3室2厅 | 120.55平米 | 南 北 | 简装 | 6层  | 板楼,春波西苑    -  长河 ,单价41311元/平米,498万
1号线(下沙江滨-湘湖),西兴站,4室2厅 | 150.6平米 | 南 | 简装 | 6层  | 板塔结合,春波西苑    -  长河 ,单价36521元/平米,550万
1号线(下沙江滨-湘湖),西兴站,3室2厅 | 124.06平米 | 西 | 简装 | 低楼层(共18层)  | 板塔结合,春波南苑    -  长河 ,单价36273元/平米,450万
1号线(下沙江滨-湘湖),西兴站,4室2厅 | 154.94平米 | 南 | 简装 | 低楼层(共11层)  | 板楼,滨安小区    -  西兴 ,单价31303元/平米,485万
1号线(下沙江滨-湘湖),西兴站,3室2厅 | 101.01平米 | 南 | 简装 | 中楼层(共6层)  | 平房,人民路23号    -  西兴 ,单价34552元/平米,349万
1号线(下沙江滨-湘湖),西兴站,4室1厅 | 73.6平米 | 南 | 简装 | 23层  | 板塔结合,玲珑府    -  西兴 ,单价63859元/平米,470万
1号线(下沙江滨-湘湖),西兴站,3室2厅 | 135.52平米 | 南 | 简装 | 5层  | 板楼,燕语林森公寓    -  西兴 ,单价36526元/平米,495万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 101.01平米 | 南 | 简装 | 6层  | 平房,人民路25号    -  西兴 ,单价29701元/平米,300万
1号线(下沙江滨-湘湖),西兴站,1室1厅 | 48.39平米 | 南 | 简装 | 6层  | 板楼,春波西苑    -  长河 ,单价58277元/平米,282万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 85.03平米 | 南 | 简装 | 中楼层(共18层)  | 板塔结合,春波南苑    -  长河 ,单价49395元/平米,420万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 44.76平米 | 北 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价27927元/平米,125万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 47.43平米 | 南 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价36897元/平米,175万
1号线(下沙江滨-湘湖),西兴站,3室2厅 | 131.13平米 | 南 | 精装 | 6层  | 板楼,固陵路    -  西兴 ,单价22879元/平米,300万
1号线(下沙江滨-湘湖),西兴站,3室2厅 | 118.57平米 | 南 北 | 简装 | 6层  | 板楼,固陵路    -  西兴 ,单价24459元/平米,290万
1号线(下沙江滨-湘湖),西兴站,2室2厅 | 64.01平米 | 南 | 精装 | 5层  | 板楼,固陵路    -  西兴 ,单价39838元/平米,255万
1号线(下沙江滨-湘湖),西兴站,4室2厅 | 143.3平米 | 南 | 简装 | 低楼层(共6层)  | 板楼,铁岭花园    -  西兴 ,单价31054元/平米,445万
1号线(下沙江滨-湘湖),西兴站,3室2厅 | 134.41平米 | 南 北 | 精装 | 11层  | 板楼,燕语林森公寓    -  西兴 ,单价42408元/平米,570万
1号线(下沙江滨-湘湖),西兴站,3室2厅 | 87.64平米 | 南 北 | 简装 | 中楼层(共11层)  | 板塔结合,云厦连园    -  西兴 ,单价47353元/平米,415万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 138.99平米 | 南 北 | 精装 | 高楼层(共13层)  | 板塔结合,云厦连园    -  西兴 ,单价43889元/平米,610万
1号线(下沙江滨-湘湖),西兴站,2室1厅 | 61.45平米 | 南 | 简装 | 中楼层(共5层)  | 板楼,古塘路30号    -  西兴 ,单价37429元/平米,230万
1号线(下沙江滨-湘湖),西兴站,3室2厅 | 81.54平米 | 南 | 简装 | 6层  | 板楼,人民路10号    -  西兴 ,单价34339元/平米,280万
1号线(下沙江滨-湘湖),西兴站,5室2厅 | 150平米 | 南 | 简装 | 高楼层(共11层)  | 板楼,水晶湾城市雅苑    -  西兴 ,单价40000元/平米,600万
1号线(下沙江滨-湘湖),西兴站,1室1厅 | 48.09平米 | 东 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价29113元/平米,140万
1号线(下沙江滨-湘湖),西兴站,3室2厅 | 73.66平米 | 南 | 简装 | 29层  | 板塔结合,玲珑府    -  西兴 ,单价62450元/平米,460万
1号线(下沙江滨-湘湖),西兴站,2室2厅 | 60.48平米 | 南 | 简装 | 6层  | 板楼,人民路10号    -  西兴 ,单价41171元/平米,249万
1号线(下沙江滨-湘湖),西兴站,3室1厅 | 49.81平米 | 西 | 精装 | 21层  | 板塔结合,玲珑府    -  西兴 ,单价30115元/平米,150万
